7.712944000000000000e+06
7.714492000000000000e+06
7.713204000000000000e+06
7.714170000000000000e+06
7.714076000000000000e+06
7.713682000000000000e+06
7.714082000000000000e+06
7.713698000000000000e+06
7.712804000000000000e+06
7.712822000000000000e+06
7.718468000000000000e+06
7.717482000000000000e+06
7.718650000000000000e+06
7.718472000000000000e+06
7.718642000000000000e+06
7.717396000000000000e+06
7.718630000000000000e+06
7.717314000000000000e+06
7.717338000000000000e+06
7.712952000000000000e+06
7.714426000000000000e+06
7.713198000000000000e+06
7.713098000000000000e+06
7.713736000000000000e+06
7.713750000000000000e+06
7.714204000000000000e+06
7.713298000000000000e+06
7.716760000000000000e+06
7.716736000000000000e+06
7.716552000000000000e+06
7.718130000000000000e+06
7.716554000000000000e+06
7.717912000000000000e+06
7.716664000000000000e+06
7.718602000000000000e+06
7.716674000000000000e+06
7.718606000000000000e+06
7.716688000000000000e+06
7.716684000000000000e+06
7.717922000000000000e+06
7.718246000000000000e+06
7.717094000000000000e+06
7.716676000000000000e+06
7.716692000000000000e+06
7.716690000000000000e+06
7.713132000000000000e+06
7.713738000000000000e+06
7.716972000000000000e+06
7.718396000000000000e+06
7.718352000000000000e+06
7.713074000000000000e+06
1.661821740000000000e+08
7.716948000000000000e+06
7.716970000000000000e+06
7.717036000000000000e+06
7.718364000000000000e+06
7.717064000000000000e+06
7.716844000000000000e+06
7.716852000000000000e+06
7.716892000000000000e+06
7.716878000000000000e+06
7.716986000000000000e+06
7.716984000000000000e+06
7.717012000000000000e+06
7.718634000000000000e+06
7.716746000000000000e+06
7.716624000000000000e+06
7.718126000000000000e+06
7.716990000000000000e+06
7.717076000000000000e+06
7.717948000000000000e+06
7.716620000000000000e+06
7.716672000000000000e+06
7.716586000000000000e+06
7.718118000000000000e+06
7.718120000000000000e+06
7.718698000000000000e+06
7.717088000000000000e+06
7.717486000000000000e+06
7.717416000000000000e+06
7.718484000000000000e+06
7.716618000000000000e+06
7.716510000000000000e+06
7.714500000000000000e+06
7.714192000000000000e+06
7.718388000000000000e+06
7.717078000000000000e+06
7.717108000000000000e+06
7.718400000000000000e+06
7.718398000000000000e+06
7.718466000000000000e+06
7.713258000000000000e+06
7.713276000000000000e+06
7.714466000000000000e+06
7.713206000000000000e+06
7.717100000000000000e+06
7.716868000000000000e+06
7.717932000000000000e+06
7.717942000000000000e+06
7.717316000000000000e+06
7.717498000000000000e+06
7.717216000000000000e+06
7.718448000000000000e+06
7.717284000000000000e+06
7.717282000000000000e+06
7.717180000000000000e+06
7.717940000000000000e+06
7.716880000000000000e+06
7.718320000000000000e+06
7.717432000000000000e+06
7.717404000000000000e+06
7.717312000000000000e+06
7.712742000000000000e+06
7.717422000000000000e+06
7.717170000000000000e+06
7.716992000000000000e+06
7.716952000000000000e+06
7.716890000000000000e+06
7.718612000000000000e+06
7.716916000000000000e+06
7.717938000000000000e+06
7.716866000000000000e+06
7.718318000000000000e+06
7.716694000000000000e+06
7.716874000000000000e+06
7.716918000000000000e+06
7.718326000000000000e+06
7.718324000000000000e+06
7.713694000000000000e+06
7.717354000000000000e+06
7.717494000000000000e+06
7.712802000000000000e+06
7.713214000000000000e+06
